liversedge	liversidge	17	124	214
mcallister	mcalister	122	2261	1053
macaskill	mcaskill	11	102	86
mcaulay	mcauley	20	207	706
macauley	mcauley	27	338	706
mccauley	mcauley	61	1627	706
mccuiston	mccuistion	6	73	86
mederios	medeiros	8	52	293
mewitt	mewett	5	17	106
montez	montes	15	138	290
mourn	mourne	5	22	17
nattrass	nattress	9	131	63
nevitt	nevett	11	192	75
nicholls	nichols	425	4378	10008
phippen	phippin	9	236	38
priess	preiss	5	62	131
radbourn	radbourne	6	31	75
sandmann	sandman	6	42	97
schaeffer	schaffer	68	1105	1318
shaffer	schaffer	109	2789	1318
schafer	schaffer	73	1297	1318
shufflebottom	shufflebotham	23	107	169
skeens	skeen	13	151	417
stephney	stepney	5	19	149
stracey	stracy	8	84	16
taggert	taggart	34	156	911
timings	timmings	5	20	61
vanderburgh	vanderburg	5	60	105
wardlow	wardlaw	13	203	330
weedon	weeden	41	544	454
weibel	wiebel	5	125	25
wolter	wolters	12	273	180
wycoff	wykoff	8	222	95
allbee	albee	8	57	257
arminger	armiger	7	32	67
aspin	aspen	11	201	57
autrey	autry	32	267	508
avenall	avenell	7	24	134
beal	beale	121	2003	1888
biederman	biedermann	8	96	75
boyes	boys	32	850	478
cordel	cordle	5	48	140
currie	curry	180	2534	4833
dahlberg	dalberg	10	280	35
duston	dustin	9	70	262
easterbrook	eastabrook	9	313	46
estabrook	eastabrook	5	194	46
finkle	finkel	7	197	139
grinell	grinnell	10	41	349
grou	groux	6	33	45
groulx	groux	11	143	45
hachey	hache	10	65	106
ache	hache	5	49	106
hight	height	12	426	154
hempsted	hempstead	7	35	225
hemstead	hempstead	6	37	225
joiner	joyner	91	1092	1301
keane	kean	53	1230	713
kief	keif	5	56	20
kelch	kelsh	5	136	36
kinneman	kinnaman	5	31	74
kinnamon	kinnaman	7	86	74
lammon	lamon	5	40	155
longden	longdon	23	325	195
auchterlonie	lonie	5	74	90
lonnie	lonie	5	34	90
lyon	lyons	291	3737	6344
mcphee	macphee	31	745	170
mahony	mahoney	110	616	3161
michaels	michael	73	820	2521
michner	michener	6	19	163
mitchener	michener	7	150	163
mundel	mundell	8	24	245
ort	orth	11	134	367
pollak	polak	7	145	183
pozner	posner	5	21	178
polaski	pulaski	5	46	116
rymer	rhymer	13	366	105
rodd	rod	7	245	56
siegel	seigel	32	845	176
sievers	seivers	19	297	75
sesler	sessler	5	33	63
shaffer	shafer	140	2789	1589
smillie	smellie	16	177	185
saint-martin	st-martin	5	12	24
stegman	stegmann	5	107	42
tooke	took	13	288	104
weinman	weinmann	8	96	109
wimbush	wimbish	6	129	79
warwood	worwood	7	39	46
bachman	bachmann	29	757	289
bartell	bartel	14	251	318
beddowes	beddows	5	14	194
beddow	beddows	16	264	194
blizzard	blizard	20	444	109
bonneau	boneau	7	234	20
boyet	boyt	5	51	134
boyte	boyt	7	60	134
brassfield	brasfield	13	149	114
cowen	cowan	145	979	3393
cusick	cusack	25	394	543
deis	deiss	7	67	51
delorenzo	dilorenzo	10	101	77
dowey	dowie	7	82	199
edgeley	edgley	15	74	177
edgely	edgley	5	41	177
fayers	faiers	5	133	81
faires	faiers	6	148	81
finkley	finklea	5	25	80
frederickson	fredrickson	27	306	410
gasaway	gassaway	8	132	200
gaudette	gaudet	15	161	436
godet	gaudet	16	65	436
gloucester	gloster	5	40	119
holbert	halbert	22	311	415
hallett	hallet	41	1360	296
hodge	hodges	210	4056	5431
holifield	hollifield	9	159	204
hollinshead	hollingshead	21	271	387
jon	ion	6	74	137
job	jobe	24	459	489
koenig	konig	35	1041	187
st-jean	laperche	5	112	32
leivers	leavers	6	106	37
leckey	lecky	5	82	79
lowndes	lownes	9	362	68
magnusson	magnuson	27	492	399
peachey	peachy	21	528	132
pennick	penick	8	91	175
prange	prang	5	119	27
pribble	preble	7	111	193
profitt	proffit	7	161	139
proffitt	proffit	19	514	139
querry	query	8	66	106
rimes	rhymes	7	137	102
roussel	rousselle	8	254	57
rozelle	rozell	7	98	160
roszell	rozell	5	49	160
sadlier	sadleir	8	104	44
schrimsher	scrimsher	5	80	18
sieber	seiber	9	177	120
shippy	shippey	5	105	128
shippee	shippey	5	107	128
stinson	stenson	44	1637	376
susman	sussman	8	67	179
taber	tabor	70	668	1220
tuxbury	tewksbury	6	35	143
tovar	tobar	5	162	49
toal	tool	6	162	123
toole	tool	30	791	123
wilman	willman	12	150	268
willmann	willman	10	76	268
wischmeier	wischmeyer	5	21	25
aslett	aslet	5	135	21
byrd	bird	311	3818	7989
bolander	bolender	6	149	74
brumbalow	brumbelow	6	19	94
burk	burke	268	1563	8783
cassada	casada	6	68	50
doleman	dolman	14	106	439
dollman	dolman	12	72	439
freeston	freestone	17	89	461
gravett	gravitt	12	174	165
hedgcock	hedgecock	16	74	229
headley	hedley	32	722	821
hempel	hemple	5	169	46
hitching	hitchings	8	72	285
hohmann	hohman	9	150	154
husky	huskey	13	48	288
istead	isted	6	28	163
histed	isted	8	107	163
ion	jon	5	137	74
kealy	kealey	8	133	108
klump	klumpp	5	103	72
latimore	lattimore	13	155	276
lozon	lauzon	10	57	364
laurenson	lawrenson	8	113	241
liggon	ligon	10	37	388
merryman	merriman	28	371	906
mongeau	mongeon	5	105	95
morecock	moorcock	5	33	25
quesnel	quesnell	6	187	30
radke	radtke	21	303	274
raburn	rayburn	14	93	505
rickerby	rickaby	6	91	113
sambrook	sambrooke	5	173	16
shingledecker	shindledecker	5	53	30
silvey	silvy	14	383	37
kaur	singh	17	120	542
stalley	stally	7	94	24
theile	thiele	8	45	307
tow	towe	17	184	175
wees	weese	10	40	297
welstead	wellstead	10	80	138
wellsted	wellstead	6	38	138
watmore	whatmore	8	92	164
fitzwater	whatmore	11	294	164
whitehorn	whitehorne	12	249	44
ablitt	ablett	10	102	286
bassil	bassill	5	37	31
bucket	buckett	8	61	147
counter	caunter	5	146	85
chuter	chewter	9	160	47
chinn	chin	29	633	331
clymer	climer	12	272	114
topper	dapper	5	176	36
dickison	dickeson	6	145	109
dundas	dundass	8	347	27
diplock	duplock	5	185	56
elvey	elvy	6	74	90
herriman	harriman	20	140	646
hyle	hile	5	54	183
keeping	keepin	8	208	24
kitchel	kitchell	8	55	100
lawlor	lalor	18	658	209
landen	landon	20	129	794
larocque	larock	13	422	142
lowne	lown	5	42	161
macavoy	macevoy	6	75	42
marriot	marriott	86	326	1841
mead	meade	170	3477	1621
mewett	mewitt	8	106	17
morrisette	morisette	7	107	68
morissette	morisette	11	179	68
mulcahy	mulcahey	24	608	91
nevett	nevitt	7	75	192
nogle	noggle	5	45	110
ouimet	ouimette	12	192	72
parlette	parlett	5	31	144
pasternak	pasternack	5	97	36
pedlar	pedler	9	122	103
pidler	pedler	5	28	103
piontkowski	piatkowski	6	37	29
probin	probyn	7	59	113
sargison	sarginson	5	47	102
schenck	schenk	27	540	502
sedgwick	sedgewick	35	704	226
sheerin	sheeran	14	123	190
sheran	sheeran	5	36	190
sweezy	sweezey	5	66	42
taggart	taggert	30	911	156
timpson	timson	23	216	280
toone	toon	23	265	481
torrence	torrance	29	352	371
truax	truex	15	413	147
withy	withey	15	82	333
wylde	wyld	12	252	169
yabsley	yeabsley	6	110	19
arwood	arrowood	11	121	222
birbeck	birkbeck	16	141	151
breese	breeze	52	457	694
busbee	buzbee	9	151	85
caniff	canniff	6	39	78
canterberry	canterbury	10	52	250
carleton	carlton	75	571	1612
carol	caroll	19	272	262
cauldwell	caudwell	6	132	103
caywood	cawood	15	178	316
christofferson	christopherson	13	167	396
coggan	coggon	5	157	28
cowe	cow	5	140	64
daughtery	daugherty	56	371	2004
dougherty	daugherty	126	2461	2004
daughtry	daughtrey	9	311	115
delamere	delamore	5	65	65
donelly	donally	7	233	65
duglas	duglass	5	66	41
evennett	evenett	5	32	36
firmin	firman	15	206	311
fuqua	fuquay	12	456	68
glasscock	glascock	29	457	256
hallworth	halworth	5	123	14
hambley	hambly	30	166	372
jinks	jenks	28	456	815
keany	keaney	7	43	100
keats	keates	31	293	283
kittelson	kittleson	5	80	83
konig	koenig	33	187	1041
moloney	maloney	92	690	2559
mclendon	mcclendon	38	410	712
mcglew	mcglue	5	32	19
mitten	mitton	21	223	373
muench	munch	9	150	241
nester	nestor	17	262	297
peyton	payton	82	873	1188
pethrick	petherick	7	17	224
pownell	pownall	27	112	631
reaume	rheaume	15	166	177
seip	seib	6	127	80
smallbones	smallbone	7	66	109
smellie	smillie	17	185	177
smilie	smillie	5	60	177
thorsen	thorson	14	236	341
thurmond	thurmon	12	345	55
tuohy	touhy	13	205	73
wiegert	weigert	5	59	37
weigel	wiegel	11	334	72
branigan	brannigan	10	138	221
cheeseman	cheesman	104	994	571
chessman	cheesman	16	106	571
cremen	cremin	5	37	95
deforest	deforrest	8	264	33
dignan	deignan	5	154	70
dipple	dippel	7	164	90
ferrand	farrand	10	131	261
farrer	farrar	79	628	1802
foucher	faucher	16	97	220
fellowes	fellows	48	287	1543
finken	fincken	5	28	26
gilkison	gilkinson	6	68	41
gowen	gowan	25	450	415
grainger	granger	122	1548	1665
grisham	grissom	27	428	632
gunnels	gunnells	10	143	87
gwinnutt	gwinnett	5	23	96
harbour	harbor	22	517	124
hardiman	hardyman	13	482	82
kiner	keiner	5	63	52
knighten	knighton	15	123	470
lansdowne	lansdown	21	111	197
landsdown	lansdown	8	41	197
lyons	lyon	280	6344	3737
melody	mellody	6	121	40
malloy	molloy	78	1078	1219
mowat	mowatt	25	328	197
niemeier	neimeier	5	57	15
onley	only	5	151	27
pinckney	pinkney	37	364	607
pinniger	pinnegar	8	66	95
roy	roi	82	3636	205
sambrooks	sambrook	7	27	173
stickles	stickels	10	146	61
sturges	sturgess	26	428	550
troop	troup	13	192	313
troupe	troup	14	119	313
wallworth	walworth	7	56	128
walsworth	walworth	7	69	128
weisman	weismann	7	226	56
weiber	wieber	7	21	47
wilsher	wiltsher	5	209	25
woolard	woollard	46	389	394
wollard	woollard	14	125	394
absalom	absolom	7	146	88
amerson	amason	9	182	81
amplett	amphlett	5	13	160
anstead	ansted	5	83	44
beckenham	beckingham	6	35	168
blackman	blackmon	77	2029	668
braines	brains	6	36	20
cariker	carriker	7	30	85
chudley	chudleigh	5	82	98
coats	coates	179	1354	3898
connaghan	conaghan	7	27	72
covill	covil	6	133	59
covel	covil	5	98	59
denbo	denbow	8	57	87
drinkall	drinkell	5	103	24
dunnicliff	dunnicliffe	5	28	27
eichman	eichmann	6	87	69
fuel	fewell	5	24	207
fineran	finneran	7	43	139
jeeves	geeves	9	179	110
golding	goulding	96	1863	988
guilbeault	guilbault	16	53	149
guilbeau	guilbault	5	77	149
heal	heale	18	530	234
hitching	hitchin	6	72	208
hitchen	hitchin	34	408	208
hoxsie	hoxie	8	59	189
humphreys	humphries	293	3354	3199
keet	keat	5	60	100
kiel	keil	14	243	383
kilshaw	kelshaw	8	94	57
lasseter	lassiter	19	135	716
lasiter	lassiter	19	112	716
sawford	lawford	7	82	208
lawrenson	lawrinson	7	241	24
loutit	louttit	7	36	88
lowrence	lowrance	5	28	194
ludlum	ludlam	13	117	272
lyttelton	lyttleton	5	32	69
mangum	mangrum	15	462	215
maynor	manor	8	189	182
maner	manor	11	138	182
mellet	mellett	6	39	99
montes	montez	12	290	138
morritt	morrit	5	95	14
norrie	norie	7	168	43
pontin	ponting	12	129	304
prydderch	prytherch	8	27	70
raymon	ramon	5	56	165
kedward	redward	5	38	15
rewis	ruis	5	57	69
seale	seal	34	581	1019
schrader	shrader	28	846	375
solon	solan	6	63	74
swallwell	swalwell	6	16	89
tennenbaum	tenenbaum	6	40	59
twomey	toomey	28	325	785
trowell	trowel	5	185	21
wiese	weise	20	452	346
willsey	wilsey	10	79	203
wiltsey	wilsey	6	45	203
wolters	wolter	12	180	273
yokley	yokely	5	71	20
ablett	ablitt	10	286	102
absolom	absolon	6	88	51
balcombe	balcomb	12	191	108
basket	baskett	18	113	229
bennitt	bennit	5	87	48
bissel	bissell	17	86	675
bluestein	blustein	5	54	23
bonar	bonnar	16	315	128
broomhead	bromhead	8	286	89
cheeseborough	cheesebrough	6	37	57
cockshott	cockshot	5	105	29
croswell	crosswell	8	99	131
cruikshank	cruickshank	26	310	649
daigneau	daigneault	11	78	137
daignault	daigneault	12	70	137
faver	favor	5	81	98
glenn	glen	87	2564	761
gonyea	gonya	6	91	34
hinks	hincks	16	317	117
hux	hucks	8	107	129
jaworska	jaworski	5	27	169
kevill	keevil	5	43	140
kiem	keim	9	31	369
kieper	keiper	7	33	123
labrec	labrecque	8	22	253
lebrecque	labrecque	6	13	253
labreque	labrecque	9	46	253
lebovitz	lebowitz	5	32	68
liester	leister	5	22	205
mcgreggor	macgreggor	5	72	17
mcglinn	mcglynn	11	85	365
oldacre	oldaker	5	70	126
pichet	pichette	6	88	130
postlewaite	postlewait	5	86	44
pouncey	pouncy	12	100	54
renick	rennick	10	148	193
sailor	sailer	10	221	160
shiffer	schiffer	6	77	109
schoenfeld	schonfeld	7	234	60
shellenbarger	shellenberger	6	74	156
schilling	shilling	36	798	545
tolladay	tolliday	5	36	72
tungate	tongate	6	136	35
trengrove	trengove	5	44	65
troxell	troxel	19	321	241
touhey	tuohey	6	83	60
vanvalkenburgh	vanvalkenburg	6	31	93
vinicombe	vinnicombe	5	51	104
welsted	wellsted	5	27	38
beckmann	beckman	26	266	787
blackstone	blackston	16	387	98
blakely	blakeley	53	920	527
blakley	blakeley	18	317	527
botteril	botterill	7	15	215
birchard	burchard	7	118	152
cleavland	cleaveland	6	36	163
culbreath	culbreth	7	133	144
dolton	daulton	7	216	115
dunaway	dunnaway	20	570	76
edgell	edgel	7	244	30
pramstaller	esper	21	65	99
fillion	filion	23	175	204
fyson	fison	5	55	28
ginsberg	ginsburg	27	254	213
ginzburg	ginsburg	5	26	213
hodgman	hodgeman	6	130	37
jameson	jamison	97	1757	1623
keary	kearey	5	105	42
lacomb	lacombe	8	51	333
livingood	livengood	6	69	202
marter	martyr	5	85	56
matton	maton	5	74	140
mcardle	mccardle	25	603	215
mccardel	mccardle	5	23	215
mcgrail	mcgreal	8	188	104
muise	meuse	6	113	70
morral	morrall	9	34	184
morall	morrall	5	14	184
nowak	novak	58	718	1193
overlan	overland	5	9	96
pengilly	pengilley	8	117	61
payton	peyton	93	1188	873
riordan	reardon	46	699	1354
romain	romaine	14	201	181
salveson	salvesen	5	44	69
shealy	shealey	7	182	45
simek	shimek	5	64	66
salway	solway	5	156	82
speechley	speechly	6	124	44
stieger	steiger	8	40	227
super	supper	6	94	18
varga	vargo	17	250	232
vercoe	verco	5	140	31
weimann	weiman	5	59	77
allott	allatt	8	272	97
birmingham	bermingham	26	598	193
biro	bero	5	86	54
bloomberg	blomberg	8	104	184
bollinger	bolinger	35	689	278
calcraft	calcroft	5	44	14
clendenen	clendenin	6	81	194
coletti	colletti	6	78	100
cordova	cordoba	11	480	52
cranny	craney	5	63	94
cusack	cusick	28	543	394
deering	dearing	52	608	672
derosa	derose	8	203	121
donelson	donnelson	6	192	39
elbourn	elborn	6	55	48
fogarty	fogerty	30	818	158
gilland	gilliand	6	160	65
handscomb	handscombe	5	44	56
hanshew	hanshaw	5	54	160
hardaker	hardacre	8	212	175
hurford	herford	11	310	84
hodnett	hodnet	6	202	26
howe	how	149	5793	749
iles	isles	26	832	313
kosak	kozak	8	49	294
letherbarrow	leatherbarrow	6	28	150
leis	leiss	5	161	45
leavers	leivers	5	37	106
levers	leivers	7	122	106
linsley	lindsley	14	209	308
lorrimer	lorimer	10	26	351
massengill	massengale	9	210	205
matchet	matchett	7	34	287
mcclenaghan	mclenaghan	5	81	34
mcpartland	mcpartlan	6	156	32
munford	mumford	47	273	1235
murry	murray	356	1150	14561
novak	nowak	63	1193	718
pallett	pallet	12	230	69
pettingill	pettengill	15	190	121
piddle	priddle	5	23	214
prou	proux	7	52	34
ringold	ringgold	5	52	81
schlueter	schluter	7	205	125
sieg	seig	7	89	31
shamblin	shamlin	5	164	28
stancell	stansell	6	36	168
sturdevant	sturtevant	17	278	337
tompson	tomson	28	494	288
torpey	torpy	7	158	60
towns	townes	25	549	192
tribble	trible	10	365	55
adlam	adlem	12	277	51
appelbaum	applebaum	6	71	132
breech	breach	6	39	217
camera	camara	6	46	96
carmany	carmony	6	38	37
cowdrey	cowdray	6	204	38
chrimes	crimes	9	61	70
cubberly	cubberley	6	40	61
desrochers	desrocher	9	265	59
eisnor	eisenhauer	5	24	194
firkins	firkin	5	94	55
foreman	forman	130	2307	1041
godbold	godbolt	14	263	95
goldthorpe	gouldthorpe	8	255	43
grinham	greenham	7	127	202
heming	hemings	6	142	97
hewish	huish	6	80	146
joplin	jopling	10	206	176
keaveney	keaveny	6	48	49
keogh	keough	33	797	457
clepper	klepper	8	56	132
lapinski	lapinsky	7	85	33
leveille	leveillee	8	142	19
ledbury	lidbury	12	83	59
lomas	lomax	51	1163	1116
macintosh	mackintosh	45	789	579
moroney	maroney	13	283	314
melhuish	melluish	8	291	51
mesler	messler	7	56	62
mumford	munford	47	1235	273
muncey	munsey	9	177	195
much	mutch	9	94	306
otley	ottley	11	149	174
overley	overly	6	38	137
perreault	perrault	45	425	388
petersson	pettersson	35	567	977
sains	saines	7	50	38
skates	scates	13	120	163
schnackenberg	schnakenberg	6	49	27
sealy	sealey	33	373	502
spracklin	spracklen	7	47	37
thornberry	thornbury	10	230	162
beshears	veshears	6	218	15
jeske	yeske	6	144	41
antil	antill	5	26	156
atterberry	atteberry	6	107	153
bonin	bonnin	7	277	61
breazeale	breazeal	6	141	20
breese	breece	13	457	135
brendle	brendel	7	117	144
challenor	challener	5	131	32
cornwell	cornwall	82	1436	778
denard	dennard	5	70	120
dickson	dixon	413	4268	12749
driskill	driskell	11	213	249
fife	fyfe	26	660	503
fyffe	fyfe	19	238	503
griffy	griffey	10	66	232
herod	herrod	20	235	197
hochstetler	hostetler	12	115	285
hide	hyde	96	397	4185
kay	kaye	110	3629	1170
linden	lindon	14	501	172
lowry	lowrey	94	2267	700
lowery	lowrey	83	2414	700
malloy	maloy	53	1078	379
maslen	maslin	25	236	261
mesmer	messmer	7	43	140
moxham	moxam	11	259	55
odor	oder	6	30	71
parden	pardon	6	44	143
pyle	pile	49	1299	537
plumley	plumbley	12	462	90
sheeran	sheerin	10	190	123
stayner	stainer	6	70	212
towne	town	51	636	586
trickett	tricket	17	380	53
weeks	weekes	107	4124	618
witcomb	witcombe	9	92	131
whitcombe	witcombe	23	311	131
aarons	arons	5	201	38
baddeley	baddely	7	236	21
baughan	baugham	5	138	30
blythe	blyth	97	1196	988
chalifoux	chalifou	6	133	24
chappell	chappel	110	2550	663
chapel	chappel	44	352	663
chapple	chappel	28	675	663
dahlgren	dalgren	6	247	16
degraff	degroff	5	121	90
desjardin	desjardins	19	109	567
dupre	dupree	30	473	808
everden	evenden	6	39	196
evendon	evenden	6	20	196
fenny	fenney	5	62	145
froud	froude	16	300	136
greatorix	greatorex	8	28	323
groves	grove	125	3327	2011
hakansson	hakanson	8	86	51
harman	harmon	206	2354	4018
hausmann	hausman	8	128	170
housman	hausman	7	152	170
helfrick	helfrich	5	36	194
hirschfeld	hirschfield	7	102	50
howatt	howat	5	81	144
iacobucci	jacobucci	5	32	21
kier	keir	12	142	288
littman	litman	6	82	102
manwaring	mainwaring	24	305	505
mawby	mawbey	10	221	69
maxson	maxon	20	376	203
macaleese	mcaleese	5	21	92
mcconnel	mcconnell	71	272	3051
mcgreal	mcgrail	7	104	188
mackinnon	mckinnon	121	739	1776
mitchner	mitchener	5	37	150
monahan	monaghan	63	964	1203
morell	morrell	38	269	1413
neal	neale	237	6035	2186
rappoport	rappaport	6	26	171
rapaport	rappaport	6	60	171
resnik	resnick	5	43	199
reville	revelle	5	100	98
saine	sain	6	39	191
seats	seates	5	51	11
shakespeare	shakespear	26	514	168
smailes	smales	12	156	212
smither	smithers	31	224	678
snyder	snider	340	7099	2161
sorensen	sorenson	85	1241	963
stains	staines	16	86	520
tillman	tilman	47	1312	184
tilghman	tilman	9	248	184
trousdale	trowsdale	8	135	58
vannier	vanier	6	47	104
varnham	varnam	8	56	41
walsh	welsh	380	9590	4213
welch	welsh	463	8310	4213
winbush	wimbush	13	89	129
wimbish	wimbush	8	79	129
abalos	avalos	6	27	125
beacom	beacon	8	89	132
blennerhasset	blennerhassett	6	23	84
brantley	brantly	23	771	74
brickle	brickell	9	74	204
bricknell	bricknall	6	208	24
brummett	brummet	13	339	71
brundige	brundage	10	105	330
bungey	bungay	6	40	120
colbourne	colbourn	14	279	121
colborn	colbourn	7	142	121
comisky	comiskey	5	30	135
dearing	deering	51	672	608
denault	deneault	9	104	45
devaughan	devaughn	5	18	100
englehardt	engelhardt	9	105	206
engelhart	engelhardt	7	90	206
ferren	ferrin	5	74	162
frances	francis	199	1006	7365
gowen	gowin	13	450	133
grinyer	gringer	5	79	23
hickinbottom	hickingbottom	5	79	38
hilborne	hilborn	6	36	115
holderman	holdeman	5	132	50
hollar	holler	12	233	321
ingles	inglis	30	466	942
jevons	jeavons	20	145	232
kies	keis	5	105	21
lamborn	lamborne	5	128	28
lannan	lannon	6	69	194
leatham	leathem	12	172	85
loller	lollar	6	44	170
longstaffe	longstaff	15	54	544
lowe	low	348	8686	2175
mcwilliam	macwilliam	13	340	56
mayou	mayon	5	37	47
mclaughlin	mcloughlin	132	4857	1034
mcveigh	mcvey	27	420	790
mcvay	mcvey	52	540	790
meekings	meeking	5	56	38
newsom	newsome	112	918	1377
oleson	olesen	13	412	192
pellett	pellet	11	158	67
perrigo	perigo	14	140	120
pinnegar	pinniger	5	95	66
pinneger	pinniger	5	19	66
rolen	rolin	5	66	94
rollin	rolin	9	188	94
rudnik	rudnick	6	24	107
savill	saville	52	394	926
scannel	scannell	7	27	258
ship	shipp	47	234	930
silman	sillman	6	100	69
skelding	skeldon	5	133	89
streeter	streater	25	1098	109
swindon	swinden	8	53	85
symmons	symmonds	8	143	176
trollinger	trolinger	9	91	42
wimbush	winbush	8	129	89
arcan	arcand	9	22	134
bascombe	bascomb	6	77	65
beaudry	baudry	16	431	77
basley	bazley	5	71	104
beardsmore	beardmore	14	167	343
brandis	brandes	8	61	186
breach	breech	7	217	39
bushman	buschman	6	224	46
cliff	cliffe	50	758	401
cutress	cuttress	5	24	18
dahlman	dahlmann	5	108	42
demarco	dimarco	11	347	127
daudelin	dodelin	5	63	15
faris	farris	46	455	1688
fenlon	fenelon	8	145	46
findley	finley	81	868	2451
frohlich	frolich	5	103	64
furze	furse	16	188	161
garriock	garrioch	5	36	42
gerard	gerrard	62	912	1017
glew	glue	8	235	74
heldt	helt	6	130	116
keister	kiester	12	258	61
laurent	laurant	8	352	24
lutkin	ludkin	5	24	45
mcnamara	macnamara	87	2414	395
mathieson	matheson	37	551	1201
mclarty	mcclarty	6	215	50
mcgillivary	mcgillivray	9	58	374
macgillivray	mcgillivray	24	180	374
miner	minor	125	1409	1648
moskowitz	moscowitz	8	236	49
peal	peale	7	185	97
pelkey	pelky	13	257	48
sellinger	selinger	5	33	53
slaton	slaten	11	307	113
spenceley	spencely	8	110	38
templar	templer	14	96	139
toomey	twomey	32	785	325
wiltse	wiltsie	8	197	91
wonacott	wonnacott	5	27	177
wonnacot	wonnacott	5	11	177
warlock	worlock	7	27	73
abbott	abbot	223	7009	1018
allred	alred	22	906	123
arant	arrant	5	103	68
basset	bassett	71	404	2807
bickle	bickel	20	313	476
bodelle	boddle	5	17	8
coppola	cappola	6	243	25
clausen	claussen	20	565	203
cornwall	cornwell	92	778	1436
driskell	driskill	12	249	213
ebden	ebdon	5	60	119
elsberry	elsbury	5	73	74
espy	espey	9	155	82
guenette	guenet	10	106	30
houghton	haughton	81	3099	581
henthorne	henthorn	7	78	185
ingley	hingley	6	63	207
hixson	hixon	29	361	420
hurcombe	hurcomb	8	80	52
jimerson	jimmerson	11	124	133
jobes	jobs	6	153	57
coiner	koiner	6	61	21
lampher	lamphier	5	28	120
larrison	larison	10	112	100
lindeman	lindemann	16	228	250
lyden	lydon	12	159	372
mackinson	makinson	6	30	254
mariner	marriner	19	207	225
mullally	mullaly	7	114	91
neave	neve	17	384	345
noblet	noblit	8	108	36
orlov	orloff	5	21	78
pillar	piller	18	152	114
priddy	preddy	12	450	115
raybold	raybould	12	53	255
redhead	readhead	28	507	79
reis	reiss	21	541	385
sartin	sartain	15	277	281
sheaffer	shaeffer	12	167	275
skevington	skivington	5	113	51
soanes	soames	8	155	154
somes	soames	7	134	154
stapleford	stableford	5	72	47
staaf	staf	5	38	25
st-denis	stdenis	6	72	35
tilbrook	tillbrook	12	142	53
trail	traill	18	351	160
verdun	verdin	6	76	114
wieland	weiland	17	330	331
weiler	wieler	9	369	31
youlden	youldon	6	81	31
astell	astill	6	89	149
adfield	atfield	5	20	91
attfield	atfield	16	201	91
bachus	bacchus	6	77	149
baylis	bayliss	113	835	1410
bogden	bogdan	5	36	111
burgett	burget	9	302	83
burkhardt	burkhard	17	547	127
burkard	burkhard	5	65	127
eccleston	ecclestone	18	383	157
eubank	eubanks	35	387	916
gingerich	gingrich	9	115	195
hammons	hammonds	64	641	836
holstrom	holmstrom	11	47	101
highton	huyton	5	130	83
kirtland	kertland	5	144	19
lesley	lessley	9	320	72
mellot	mellott	5	31	202
melnik	melnick	6	57	130
minchington	minchinton	8	29	46
nanny	nanney	7	66	137
nations	nation	28	281	604
parmelee	parmalee	13	188	104
pellow	pellew	6	213	73
picher	piche	10	63	213
poyner	poynor	10	283	74
razor	rasor	9	103	110
rowen	rowan	37	226	1225
sherrin	sherin	7	122	61
slavin	slaven	19	358	275
sloat	slote	6	188	47
soames	soanes	9	154	155
spielman	spielmann	9	174	50
stacy	stacey	138	1198	2276
stracy	stracey	6	16	84
surrey	surry	8	109	81
such	sutch	13	242	126
talliss	tallis	6	22	112
tarkenton	tarkington	6	31	120
titmus	titmuss	7	125	66
tricky	trickey	7	18	278
virgoe	virgo	6	29	232
warham	wareham	17	128	564
yeomans	yeoman	41	859	637
alldred	aldred	16	71	659
auclair	auclaire	8	156	19
ballentine	ballantine	16	299	321
ballantyne	ballantine	27	593	321
morency	baucher	5	133	66
bellchamber	bellchambers	8	47	116
berresford	berrisford	18	125	196
berisford	berrisford	6	82	196
bigger	biggar	18	233	198
billingsly	billingsley	29	127	761
blanford	blandford	19	129	396
bourgoin	bourgouin	7	111	46
bricknall	bricknell	8	24	208
bridden	briddon	7	32	102
cadorette	cadoret	9	81	84
chesnutt	chestnutt	5	82	61
cravy	cravey	5	23	89
dewees	deweese	16	210	413
dallard	dollard	5	27	107
donlin	donlon	6	81	182
dunstan	dunstone	19	630	130
faiers	fayers	5	81	133
galloway	gallaway	62	2676	290
glanfield	glandfield	6	114	25
gom	gomm	6	21	266
grindy	grindey	8	46	65
handel	handle	5	170	51
harbron	harburn	6	79	28
hardister	hardester	7	45	31
launchbury	lanchbury	5	45	39
louderback	lauderback	5	98	64
lippitt	lippett	10	90	99
lockridge	loughridge	7	207	92
loven	lovin	8	80	112
luckey	lucky	19	296	162
luckie	lucky	8	120	162
mcpartlan	mcpartlin	6	32	56
meades	meads	17	125	409
milward	millward	68	385	847
mogeridge	moggeridge	5	11	33
mowatt	mowat	23	197	328
mullinax	mullenax	7	245	85
noye	noy	7	87	126
passfield	pasfield	14	102	69
pelky	pelkey	7	48	257
plasket	plaskett	6	27	126
rathburn	rathbun	16	210	403
saiz	sais	5	82	62
sargeant	sargent	113	992	2995
scarce	scearce	5	64	66
sugar	shugar	7	134	45
simmington	simington	5	25	101
trudel	trudell	11	307	177
wasson	wason	17	602	173
whip	whipp	8	52	251
weidemann	wiedemann	5	95	105
weiner	wiener	30	672	261
wolinsky	wolinski	5	52	53
samora	zamora	12	71	387
algar	alger	26	259	668
baisden	basden	6	137	100
